,id,movie_id,name
141,16.0,10501,Animation
142,35.0,10501,Comedy
143,10751.0,10501,Family
144,80.0,14181,Crime
145,18.0,14181,Drama
146,53.0,14181,Thriller
147,10402.0,16366,Music
148,10751.0,16366,Family
149,16.0,16366,Animation
150,80.0,11478,Crime
151,18.0,11478,Drama
152,53.0,11478,Thriller
153,35.0,243,Comedy
154,18.0,243,Drama
155,10749.0,243,Romance
156,10402.0,243,Music
157,878.0,8452,Science Fiction
158,18.0,14295,Drama
159,10749.0,14295,Romance
160,28.0,3536,Action
161,18.0,3536,Drama
162,53.0,3536,Thriller
163,10752.0,3536,War
164,35.0,5994,Comedy
165,18.0,5994,Drama
166,10749.0,5994,Romance
167,14.0,5994,Fantasy
168,28.0,10461,Action
169,18.0,10461,Drama
170,53.0,10461,Thriller
171,80.0,10461,Crime
172,27.0,12212,Horror
173,18.0,3176,Drama
174,53.0,3176,Thriller
175,12.0,3176,Adventure
176,18.0,843,Drama
177,10749.0,843,Romance
178,28.0,11678,Action
179,12.0,11678,Adventure
180,53.0,11678,Thriller
181,35.0,9678,Comedy
182,14.0,9678,Fantasy
183,10749.0,9678,Romance
184,28.0,10569,Action
185,35.0,10569,Comedy
186,80.0,10569,Crime
187,28.0,10479,Action
188,12.0,10479,Adventure
189,18.0,10479,Drama
190,36.0,10479,History
191,10752.0,10479,War
192,28.0,876,Action
193,12.0,876,Adventure
194,14.0,876,Fantasy
195,878.0,876,Science Fiction
196,18.0,2655,Drama
197,27.0,2655,Horror
198,9648.0,2655,Mystery
199,53.0,2655,Thriller
200,35.0,392,Comedy
201,18.0,392,Drama
202,10749.0,392,Romance
203,80.0,9600,Crime
204,35.0,9600,Comedy
205,878.0,889,Science Fiction
206,35.0,889,Comedy
207,10751.0,889,Family
208,10749.0,889,Romance
209,80.0,9519,Crime
210,18.0,9519,Drama
211,53.0,9519,Thriller
212,9648.0,10562,Mystery
213,53.0,10562,Thriller
214,35.0,1493,Comedy
215,80.0,1493,Crime
216,28.0,1493,Action
217,80.0,3134,Crime
218,18.0,3134,Drama
219,10749.0,3134,Romance
220,53.0,3134,Thriller
