,id,movie_id,name
311,4731.0,10688,double A Films
312,429.0,16234,DC Comics
313,2785.0,16234,Warner Bros. Animation
314,97.0,13785,Castle Rock Entertainment
315,33.0,24476,Universal Pictures
316,1885.0,2085,Silver Pictures
317,6194.0,2085,Warner Bros.
318,104.0,7093,Canal Plus
319,126.0,10641,Lakeshore Entertainment
320,8411.0,10641,Metro-Goldwyn-Mayer (MGM)
321,43.0,11826,Fox Searchlight Pictures
322,4169.0,11826,Kanzaman
323,6705.0,11826,Filmfour
324,11561.0,11826,Recorded Picture Company (RPC)
325,4.0,11004,Paramount Pictures
326,258.0,11004,Scott Rudin Productions
327,657.0,11004,Toho-Towa
328,762.0,11004,Mutual Film Company
329,3324.0,11004,British Broadcasting Corporation (BBC)
330,4650.0,11004,Marubeni
331,8877.0,11004,Curtis Hanson Productions
332,8878.0,11004,MFF Feature Film Productions
333,2479.0,2440,Myung Film Company
334,7036.0,2440,CJ Entertainment
335,2.0,10481,Walt Disney Pictures
336,10472.0,10481,Cruella Productions
337,14.0,12597,Miramax Films
338,2811.0,12597,Neo Art & Logic
339,6323.0,12597,Weinstein Company
340,7405.0,12597,Dimension Films
341,7961.0,60670,Gaumont International
342,528.0,16990,Bandai Visual Company
343,3153.0,16990,Sunrise
344,987.0,1900,USA Films
345,7380.0,1900,Initial Entertainment Group (IEG)
346,20634.0,1900,"Bedford Falls Company, The"
347,58333.0,1900,Compulsion Inc.
348,58334.0,1900,Splendid Medien AG
349,1606.0,29015,Brillstein-Grey Entertainment
350,8068.0,29015,Mindfire Entertainment
351,158.0,4967,Spyglass Entertainment
352,9195.0,4967,Touchstone Pictures
353,53666.0,4967,Triple Threat Talent
354,2.0,16187,Walt Disney Pictures
355,3.0,16187,Pixar Animation Studios
356,3475.0,16187,Walt Disney Television Animation
357,3466.0,15999,Movic
358,4288.0,15999,Madhouse
359,37.0,31776,Gramercy Pictures
360,763.0,31776,Intermedia Films
361,1382.0,31776,PolyGram Filmed Entertainment
362,1645.0,31776,Scott Free Productions
363,10926.0,31776,Pacifica Film
364,23861.0,31776,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG
365,711.0,11978,Fox 2000 Pictures
366,189.0,2332,ARP S?lection
367,356.0,2332,TF1 Films Productions
368,915.0,29076,Hollywood Pictures
369,4258.0,29076,Fortis Films
370,4.0,479,Paramount Pictures
371,258.0,479,Scott Rudin Productions
372,4030.0,9456,Jeff Most Productions
373,6455.0,9456,Edward R. Pressman Film
374,65403.0,9456,IMF Internationale Medien und Film GmbH & Co. Produktions KG
375,127.0,19348,"Screen Gems, Inc."
376,3635.0,19348,20th Century Fox Home Entertainment
377,5.0,10468,Columbia Pictures
378,161.0,1698,Claussen + W?bke Filmproduktion GmbH
379,2.0,4244,Walt Disney Pictures
380,4319.0,14736,40 Acres & A Mule Filmworks
381,306.0,10564,Twentieth Century Fox Film Corporation
382,32803.0,10564,Wind Dancer Films
383,25473.0,40466,Nu Image / Millennium Films
384,86686.0,40466,Flat Dog Corporation
385,14.0,10862,Miramax Films
386,10201.0,2787,Interscope Communications
387,5.0,10560,Columbia Pictures
388,43.0,10876,Fox Searchlight Pictures
389,376.0,10876,Industry Entertainment
390,8780.0,10876,Walrus & Associates
391,30257.0,10876,Hollywood Partners
392,75937.0,10876,Charenton Productions
393,60.0,10384,United Artists
394,8411.0,10384,Metro-Goldwyn-Mayer (MGM)
395,20375.0,10384,Hammerhead Productions
396,23587.0,10384,Screenland Pictures
397,3034.0,10991,TV Tokyo
398,3035.0,10991,4 Kids Entertainment
399,12288.0,10991,Nintendo
400,12653.0,10991,Pikachu Project
401,66289.0,10991,Oriental Light and Magic (OLM)
402,89163.0,10991,Kids' WB
403,89164.0,10991,Pikachu Project 2001
404,89165.0,10991,Shoakuken
405,4.0,16340,Paramount Pictures
406,2348.0,16340,Nickelodeon Movies
407,24955.0,16340,Paramount Animation
408,1569.0,11518,Yash Raj Films
409,12.0,10383,New Line Cinema
410,134.0,12619,Rogue Pictures
411,376.0,12619,Industry Entertainment
412,74939.0,12619,Fresh Produce Company
413,37.0,10480,Gramercy Pictures
414,987.0,10480,USA Films
415,8856.0,10480,Intermedia
416,248.0,1609,Impact Pictures
417,718.0,1609,Arts Council of England
418,1178.0,1609,Path? Pictures International
419,5358.0,1609,Canal+
420,39735.0,1609,Impact Film & TV
421,66592.0,1609,Sarah Radclyffe Productions Limited
422,333.0,5458,Original Film
423,506.0,5458,Newmarket Capital Group
424,10471.0,5458,Columbia TriStar Television
425,670.0,36968,Walt Disney Television
426,16971.0,36968,Pacific Motion Pictures
427,1066.0,5257,Distant Horizons
428,13674.0,5257,Working Dog
429,718.0,27336,Arts Council of England
430,12745.0,27336,British Screen Productions
431,13987.0,27336,Winchester Pictures Corporation
432,21907.0,27336,Tungsten Pictures
433,888.0,9011,Overseas FilmGroup
434,2811.0,9011,Neo Art & Logic
435,7405.0,9011,Dimension Films
436,247.0,25520,Granada Film Productions
437,718.0,25520,Arts Council of England
438,744.0,25520,Diaphana Films
439,980.0,25520,The Glasgow Film Fund
440,1270.0,25520,National Lottery
441,4343.0,25520,Showtime Networks
442,6705.0,25520,Filmfour
443,8256.0,25520,"Scottish Arts Council, The"
444,65681.0,25520,Three Rivers Production
445,65682.0,25520,Progres Film Distribution
446,65683.0,25520,Kinowelt Median
447,5.0,10642,Columbia Pictures
448,919.0,1588,Beacon Communications
449,670.0,1163,Walt Disney Television
450,5106.0,9871,Copperheart Entertainment
451,5870.0,29512,Studio Canal
452,39924.0,29512,Barenholtz Production
453,55518.0,29512,Romero-Grunwald Productions
454,79.0,18041,Village Roadshow Pictures
455,172.0,18041,NPV Entertainment
456,6194.0,18041,Warner Bros.
457,19507.0,18041,Outlaw Productions (I)
458,33.0,10685,Universal Pictures
459,508.0,10687,Regency Enterprises
460,1363.0,10687,Haft Entertainment
461,10104.0,10687,New Regency Pictures
462,73949.0,10687,KirchMedia
463,247.0,18394,Granada Film Productions
464,2188.0,11531,Artisan Entertainment
465,15160.0,11531,Haxan Films
466,2188.0,641,Artisan Entertainment
467,2106.0,20455,Saban Entertainment
468,5822.0,20455,Toei
469,528.0,327,Bandai Visual Company
470,567.0,327,Office Kitano
471,6516.0,327,Tokyo FM Broadcasting Co.
