,budget,id,imdb_id,original_language,original_title,release_date,revenue,runtime,vote_average,vote_count
0,0,211228,,fr,Pasteur,2011-03-29,0,,6.0,1
0,0,156004,,en,Peter Hurley: The Art Behind The Headshot,2011-09-13,0,240,9.0,1
0,0,211440,tt1836782,en,Dot Got Shot,2011-05-28,0,7,4.0,1
0,0,84552,,en,Stone Sour: Rock In Rio 2011,2011-09-24,0,63,10.0,1
0,0,245514,,it,The Guitar Artistry Of - Chris Proctor: Morning Thunder,2011-06-14,0,0,5.5,1
0,0,222388,tt1438214,en,One Kine Day,2011-03-11,0,0,3.0,1
0,0,204393,tt1928240,en,Opasatica,2011-09-30,0,18,6.0,1
0,0,279393,,en,Yoga For Life,2011-05-09,0,80,8.5,1
0,417,334903,tt2870404,ja,Sexy rangers,2011-01-01,0,61,4.0,1
0,0,211439,tt1733664,en,Tarantula Moonrocket,2011-10-19,0,11,7.0,1
0,0,377367,tt2093140,en,Hold On Me,2011-10-01,0,18,9.0,1
0,0,101014,tt2080355,en,Pal?cios de Pena,2011-09-02,0,59,10.0,1
0,0,381782,tt1935246,,Summer of the Zombies,2011-07-01,0,11,7.0,1
0,0,67803,tt1828984,en,I Superbiker,2011-03-14,0,100,6.0,1
0,0,135888,tt2048739,de,Emilie Richards - Entscheidung des Herzens,2011-09-25,0,,7.0,1
0,0,347334,tt2069882,el,??????? ??? ?????,2011-10-13,0,101,8.0,1
0,0,343751,tt1307067,en,Patient 17,2011-10-16,0,80,4.0,1
0,0,270884,tt1825159,en,The Fergusons,2011-05-17,0,80,4.0,1
0,0,376996,tt2210677,en,I Steal Pets,2011-05-31,0,3,9.0,1
0,0,93556,tt1374996,en,Prairie Love,2011-01-01,0,81,5.0,1
0,0,167436,tt1865454,es,Morente,2011-04-08,0,0,5.0,1
0,0,210892,tt1742330,en,Sanctioned to Die,2011-05-14,0,85,5.5,1
0,0,275669,tt1496410,en,Stripper: Natasha Kizmet,2011-07-01,0,0,1.0,1
0,0,446566,,pt,Dia Estrelado,2011-04-06,0,,6.0,1
0,0,112121,tt2084930,ta,Sadhurangam,2011-10-08,0,145,4.0,1
0,0,193139,tt2404437,en,The Perfect Gift,2011-11-01,0,90,0.0,0
0,0,405549,,en,Riccardo Chailly & Leipzig Gewandhaus Orchestra: Mahler 2,2011-09-27,0,95,10.0,1
0,0,61727,tt1766027,es,Reacciones Adversas,2011-03-27,0,74,10.0,1
0,0,88521,tt1935098,en,Primal Scream - Screamadelica,2011-05-06,0,0,6.0,1
0,0,287986,,en,Hudugaru,2011-05-05,0,0,10.0,1
0,0,219168,tt0482154,hu,Hofi t?kre No.9,2011-01-01,0,,9.0,1
0,0,63238,,en,De Tre Aber,2011-04-13,0,6,8.5,1
0,0,385869,tt1998291,en,Operation Crossbow,2011-05-15,0,59,6.0,1
0,0,278338,,en,Pocoyo: Super Pocoyo,2011-01-11,0,90,9.5,1
0,0,273298,,en,"Go, Diego, Go!: Diego Saves the World",2011-06-01,0,0,6.0,1
0,0,328629,tt1867531,de,Die Tr?delqueen ? Gelegenheit macht Liebe,2011-04-08,0,,5.0,1
0,0,223686,tt2004309,en,Norway Massacre: The Killer's Mind,2011-08-07,0,60,8.0,1
0,0,102844,tt2006160,en,"L'anabase de May et Fusako Shigenobu, Masao Adachi et 27 ann?es sans images",2011-07-08,0,66,7.0,1
0,0,233427,tt1998368,pt,Transeunte,2011-08-12,0,0,5.0,1
0,0,80191,tt1852874,en,Passi el que passi,2011-07-22,0,81,7.0,1
0,0,291616,tt1728981,en,Mother's Red Dress,2011-09-18,0,0,7.0,1
0,0,326751,tt2044052,en,The Scarface Phenomenon,2011-09-06,0,39,5.0,1
0,0,358902,tt2262367,en,Una flor en recepci?n,2011-09-08,0,19,5.0,1
0,0,242620,tt2087624,en,The Brady 6,2011-04-11,0,48,10.0,1
0,0,430221,tt2447244,en,Life With Alex,2011-01-01,0,56,10.0,1
0,0,353247,,en,A Phrase from Chris,2011-08-06,0,1,9.0,1
0,0,239747,tt3021058,fr,Les branleuses,2011-07-06,0,59,7.0,1
0,0,328924,tt1974214,en,Bad Gones,2011-06-28,0,0,6.0,1
0,0,77954,tt1787663,en,Boker tov adon Fidelman,2011-08-25,0,102,5.0,1
0,0,105964,tt1566405,en,Summer Pasture,2011-08-17,0,85,5.0,1
0,0,165390,tt2007514,en,Vikingland,2011-01-01,0,99,5.0,1
0,0,236146,tt2056556,el,Directing Hell,2011-07-19,0,78,5.0,1
0,0,192342,tt2006780,en,L'inconsolable,2011-08-04,0,15,5.0,1
0,0,340941,tt4516006,es,Doble check,2011-07-01,0,4,5.0,1
0,0,349402,tt3995342,fr,Citrouille et vieilles dentelles,2011-03-03,0,9,4.0,1
0,0,445756,tt1965090,en,Silver Cell,2011-05-18,0,72,3.0,1
0,0,295180,tt1663708,en,Snitch,2011-01-01,0,0,1.0,1
0,0,119419,,th,????????? ????????????,2011-08-22,0,0,6.0,1
0,0,241025,tt2032474,en,Journey Into Dyslexia,2011-05-11,0,0,5.0,1
0,0,164094,tt1798693,en,The Dawn Of A New Day,2011-01-28,0,61,8.0,1
0,0,325854,tt2086336,fr,Kung Fu Panda: Legends of Awesomeness 1 : The Scorpion Sting,2011-09-19,0,0,6.0,1
0,0,250981,,en,???????????????????? ????????????,2011-01-17,0,96,5.0,1
0,0,287067,,en,Allucinazione!,2011-08-16,0,70,5.0,1
0,20,202820,,pt,Mr. Gyn: Onde Estiver Ao Vivo,2011-10-08,0,,9.5,1
0,0,95756,tt2054815,en,The Antics Roadshow,2011-08-13,0,48,6.0,1
0,0,323395,tt2062527,en,Film pentru prieteni,2011-01-01,0,58,5.0,1
0,0,165628,tt2319050,en,Seeds of Arkham,2011-09-11,0,9,5.0,1
0,0,251441,,en,Black Whole,2011-03-29,0,93,10.0,1
0,0,129934,,fr,"Bharati, il ?tait une fois l'Inde",2011-08-22,0,0,10.0,1
0,0,177048,tt1468376,fr,The Storm That Swept Mexico,2011-01-01,0,,8.5,1
0,0,150232,tt1562401,mk,Ova ne e amerikanski film,2011-02-25,0,86,8.0,1
0,0,439129,tt3820116,hu,Vak?ci?,2011-04-08,0,6,7.0,1
0,0,171714,tt2273227,hr,Nije ti ?ivot pjesma Havaja,2011-07-22,0,50,6.0,1
0,0,417262,tt1997281,zh,B Qu 32 Hao,2011-07-03,0,87,1.0,1
0,0,335455,,en,The Magic Flute: Metropolitan Opera,2011-08-16,0,112,8.0,1
0,0,239368,tt1851900,en,Do We Really Need the Moon?,2011-02-01,0,0,7.0,1
0,0,343935,tt2042463,en,Between the Devil and the Deep Blue Sea,2011-06-01,0,53,5.0,1
0,0,82705,tt1825655,en,Angel,2011-02-04,0,0,6.0,1
0,0,400590,tt2240040,es,El detective Cojines,2011-05-06,0,83,8.0,1
0,0,449394,,ko,?????,2011-03-28,0,83,6.0,1
0,0,346330,tt2137091,en,Love Like Aliens,2011-06-26,0,6,3.0,1
0,0,192699,tt1965260,en,Under My Nails,2011-10-05,0,102,2.0,1
0,120,78043,tt1814946,en,Who's There?,2011-04-14,0,28,10.0,1
0,0,297321,tt1841938,en,Wendell Scott: A Race Story,2011-02-20,0,0,10.0,1
0,0,410534,,en,Path to Glory: The Rise and Rise of the Polish Arabian Horse,2011-04-01,0,90,10.0,1
0,0,407874,tt1829654,en,Burn,2011-01-01,0,5,9.0,1
0,0,269962,tt1858483,es,Lecciones para Zafirah,2011-02-24,0,75,7.0,1
0,0,333565,tt1729225,de,Stralsund - Au?er Kontrolle,2011-01-10,0,0,7.0,1
0,0,274023,tt1845872,en,The Measure of a Man,2011-03-25,0,0,7.0,1
0,0,274387,tt1888578,en,Rumbleseat,2011-10-09,0,6,7.0,1
0,0,312790,tt3268536,en,I Wish We Were Dancers,2011-01-01,0,9,6.0,1
0,0,61200,tt0162942,en,A z?ld s?rk?ny gyermekei,2011-04-07,0,0,5.0,1
0,0,172772,tt1885182,en,Alvorada Vermelha,2011-05-08,0,20,5.0,1
0,0,409742,tt2058607,en,El abrazo de los peces,2011-01-01,0,96,5.0,1
0,0,409988,tt2073592,es,Jet Lag,2011-01-01,0,8,5.0,1
0,0,409727,tt2125656,he,Shilton Ha Chok,2011-01-01,0,99,5.0,1
0,0,244550,tt3336654,bn,??? ???????,2011-03-04,0,137,4.0,1
0,0,272714,tt2007499,en,The Wayman Tisdale Story,2011-01-01,0,0,4.0,1
0,0,192857,tt1856118,en,Zombie Musical,2011-02-26,0,16,3.0,1
0,0,249975,tt1913106,en,Production Hell,2011-01-12,0,0,0.5,1
0,0,100217,,pt,Fernando e Sorocaba ? Ac?stico na ?pera de Arame,2011-01-01,0,0,10.0,1
0,0,387432,tt1821605,fr,Simple,2011-05-03,0,,5.0,1
0,0,400220,tt1932636,es,En Aguas Quietas,2011-05-31,0,15,4.0,1
0,0,90170,tt1499302,en,"Filth to Ashes, Flesh to Dust",2011-09-30,0,90,2.0,1
0,0,211616,tt1337150,en,Kaziah the Goat Woman,2011-10-15,0,27,7.0,1
0,0,397239,,ka,?????????? ??????,2011-01-01,0,0,10.0,1
0,0,204096,,en,Dora the Explorer: Dora's Ballet Adventures,2011-08-29,0,95,8.5,1
0,0,129749,tt1804528,ja,Gokud? meshi,2011-09-23,0,108,8.0,1
0,0,75685,,en,Mythos Amazonas,2011-01-01,0,0,7.5,1
0,0,354217,,en,Forgive,2011-10-05,0,29,7.5,1
0,0,374800,tt1854309,hu,Masterpieces: The Arch of Enlightenment,2011-01-30,0,,7.5,1
0,0,168658,,it,Guitar Artistry of -John Fahey On The Sunny Side Of The Ocean,2011-06-19,0,,6.5,1
0,0,206640,tt1840313,pt,E o Tempo Passa,2011-03-10,0,105,6.0,1
0,0,347987,tt2937910,pt,Teste de Elenco,2011-03-23,0,67,7.0,1
0,0,243846,tt2047701,en,Concrete Circus,2011-08-15,0,73,0.0,1
0,0,77753,,en,Bruno Mars: SWR3 New Pop Festival,2011-09-15,0,64,10.0,1
0,0,136397,,en,Koda Kumi - Eternity ~Love & Songs~ at Billboard Live,2011-02-09,0,69,10.0,1
0,0,139970,,da,Counting Crows: August & Everything after,2011-08-29,0,0,10.0,1
0,0,136397,,en,Koda Kumi - Eternity ~Love & Songs~ at Billboard Live,2011-02-09,0,69,10.0,1
0,0,187644,tt1827423,de,Gladio - Geheimarmeen in Europa,2011-02-12,0,85,10.0,1
0,0,389592,,es,Autodefensa,2011-01-01,0,30,10.0,1
0,0,325774,tt2211079,en,The Sole of the Foot,2011-03-26,0,0,10.0,1
0,0,400953,tt2189816,en,Solar Sight,2011-06-06,0,16,10.0,1
0,0,406071,,de,Venedig - Unsterbliche Serenissima,2011-03-29,0,,10.0,1
0,0,327325,,pt,Na vibraci?n da terra,2011-01-01,0,7,10.0,1
0,0,325004,,en,Every Day Is Like Sunday,2011-07-27,0,44,9.0,1
0,0,433342,tt2140243,en,Passage Upon the Plume,2011-01-01,0,6,9.0,1
0,0,226561,,gl,Paisaje-duraci?n: rocas,2011-08-01,0,4,9.0,1
0,0,73157,,en,The Tale Of Mr. R?vus,2011-08-13,0,12,8.0,1
0,0,110688,tt2136691,nl,900 dagen,2011-10-01,0,76,8.0,1
0,0,197122,,nl,Buurman & Buurman - Deel 8,2011-10-07,0,,8.0,1
0,0,416870,,en,Scene Box,2011-01-01,0,6,8.0,1
0,0,287009,,fr,Le culte des seins,2011-02-04,0,,8.0,1
0,0,337655,tt2203745,en,Bahrain: Shouting in the Dark,2011-08-04,0,51,8.0,1
0,0,464276,,en,Bad Kids,2011-08-31,0,25,8.0,1
0,0,72579,tt1946280,en,Noukadubi,2011-05-20,0,0,8.0,1
0,0,354956,,en,New World Order: Secret Societies and Biblical Prophecy - Volume 1: The New World Order / Wars and Rumors of Wars,2011-05-01,0,143,8.0,1
0,0,137858,,en,Procol Harum - Live at the Union Chapel,2011-09-13,0,139,7.5,1
0,0,167289,,it,Guitar Artistry Of - Bert Jansch Conundrum: In Concert 1980,2011-05-09,0,,7.5,1
0,0,145599,tt2262064,en,Ransack Rebellion,2011-09-03,0,42,7.5,1
0,0,74253,,en,National Geography: Surviving 9/11,2011-03-16,0,0,7.0,1
0,0,112441,,en,Good Look,2011-09-16,0,36,7.0,1
0,0,87325,,en,Ronnie Johns Half Hour: Live On Stage,2011-01-01,0,70,7.0,1
0,0,354841,tt2057421,el,?????????,2011-09-05,0,,7.0,1
0,0,325519,,en,Baaa,2011-06-01,0,1,7.0,1
0,0,111418,,en,Fransk Maffia,2011-04-10,0,57,7.0,1
0,0,122172,,fr,Jamel et Ses Amis Au Marrakech Du Rire,2011-06-08,0,0,6.0,1
0,0,166638,tt1908462,en,Behold The Lamb,2011-04-14,0,85,6.0,1
0,0,162944,,it,B.B . King  - 46 Heineken Jazzaldia,2011-07-20,0,0,6.0,1
0,0,182278,tt2023449,en,Dead Men Talking,2011-07-01,0,52,6.0,1
0,0,417104,,fr,Parce Que Je La Vole Bien,2011-03-01,0,,6.0,1
0,0,170596,,it,Martyn Joseph - Live At The Brook,2011-10-07,0,,6.0,1
0,0,468529,,en,Der siebente Rabe,2011-08-29,0,62,6.0,1
0,0,401352,tt1828242,es,Mi burro: esos huesos,2011-04-28,0,,6.0,1
0,0,164582,,it,Charlie Hunter: Solos - The Jazz Sessions,2011-02-21,0,,5.5,1
0,0,272321,tt1935839,hr,Lea i Darija,2011-07-16,0,101,5.0,1
0,0,296784,tt1495694,en,Campo de Batalla,2011-01-27,0,80,5.0,1
0,0,456093,,es,La memoria de los que olvidan,2011-01-01,0,55,5.0,1
0,0,234238,,en,Paula,2011-01-01,0,10,5.0,1
0,0,74869,,en,Spot Goes to School,2011-08-02,0,30,4.5,1
0,0,344056,tt1869469,xx,Hisab,2011-06-09,0,8,4.0,1
0,0,86375,tt1826020,en,They Were There,2011-01-20,0,30,4.0,1
0,0,346413,tt1859484,en,Escape of the Gingerbread Man!!!,2011-10-09,0,12,3.0,1
0,0,184502,,de,213 - The Gang Project,2011-04-12,0,,3.0,1
0,0,273659,tt1839582,en,Pop Punk Zombies,2011-01-10,0,0,1.0,1
0,0,367968,,ar,????? ?? ???????,2011-06-16,0,88,1.0,1
0,0,84311,tt1724700,en,Paper Giants,2011-04-17,0,185,0.0,1
0,0,115887,,de,Der inszenierte Hunger,2011-07-28,0,56,10.0,1
0,0,157920,tt0282195,en,Talking to Americans,2011-03-30,0,46,10.0,1
0,0,347236,tt2076169,en,Bruce Lee Played Badminton Too,2011-01-01,0,15,10.0,1
0,0,87715,tt2224069,en,Being Free,2011-01-01,0,44,9.0,1
0,0,185359,tt2023611,en,Moxie,2011-09-01,0,6,9.0,1
0,0,327162,,es,Resistencia En La L?nea Negra,2011-06-06,0,,9.0,1
0,0,256137,tt2080378,en,T-Shirt Stories,2011-06-29,0,59,9.0,1
0,0,282703,,en,The Backyardigans: We Arrrr Pirates,2011-03-08,0,98,9.0,1
0,0,74255,,en,Instant Expert: A Quick Guide To The French Revolution,2011-02-02,0,91,8.0,1
0,0,385637,tt2512258,en,Bitch-Beauty,2011-01-01,0,0,8.0,1
0,0,269236,tt1346308,en,The Rescuers,2011-01-05,0,105,8.0,1
0,0,297530,tt1849209,en,Wedding Night,2011-03-14,0,22,8.0,1
0,0,385637,tt2512258,en,Bitch-Beauty,2011-01-01,0,0,8.0,1
0,0,449723,,en,Devin Townsend Project: By a Thread - Ghost,2011-01-01,0,99,8.0,1
0,0,408709,tt2107704,en,Grindhouse a double feature,2011-09-20,0,158,8.0,1
0,0,467454,,zh,????,2011-04-01,0,49,8.0,1
0,0,408774,tt2759390,kn,Bettada Jeeva,2011-06-17,0,100,8.0,1
0,0,450333,tt2051903,en,Jewels - Mariinsky Ballet,2011-09-21,0,0,8.0,1
0,0,101168,tt1687235,en,Idiots,2011-01-01,0,4,7.5,1
0,0,60993,tt1587848,en,Salla - Selling the Silence,2011-03-11,0,70,7.0,1
0,0,118795,,fr,"Aurillac, la ville du parapluie",2011-08-16,0,0,7.0,1
0,0,285250,tt2526906,en,Our Last Goodbye,2011-06-20,0,0,7.0,1
0,0,75494,tt2054806,da,Thomas Hartmann: Science Faction,2011-10-04,0,119,7.0,1
0,300000,147272,tt1753554,en,Bunker Of Blood,2011-04-01,0,96,7.0,1
0,0,172323,tt1846704,es,Puro Mula,2011-04-01,0,90,7.0,1
0,0,321521,tt2012648,en,The Camera That Changed the World,2011-07-26,0,0,7.0,1
0,0,465972,tt2053399,hi,??? ????,2011-08-10,0,13,7.0,1
0,1100,359348,tt1801113,en,The Worst Movie Ever!,2011-07-08,11,76,7.0,1
0,0,394218,,es,No vuelvo a beber,2011-04-23,0,,7.0,1
0,0,450606,tt1879103,ko,?????,2011-06-04,0,9,7.0,1
0,0,145359,,fr,Technologie Ali?ne Sous Les Pyramides Egyptiennes,2011-01-30,0,,6.5,1
0,0,303811,tt1784577,pt,Le partage de midi,2011-06-03,0,,6.5,1
0,0,337818,tt1707372,en,A Good Man,2011-04-20,0,0,6.0,1
0,0,253437,tt1669850,en,Wind Jammers,2011-01-29,0,93,6.0,1
0,0,273121,tt2527154,en,Angelina Ballerina: Ballet Dreams,2011-05-31,0,0,6.0,1
0,0,273131,,en,"Go, Diego, Go!: It's a Bug's World",2011-06-01,0,0,6.0,1
0,0,295324,tt1821669,en,The Reunion Dinner,2011-02-01,0,15,6.0,1
0,0,164138,tt2256773,en,Noosfera,2011-01-29,0,55,6.0,1
0,0,182830,tt2814224,en,Times Like Deese,2011-04-03,0,86,6.0,1
0,0,121535,tt1706679,it,Et in terra pax,2011-05-27,0,89,6.0,1
0,0,122695,tt2056697,en,Six,2011-09-06,0,28,6.0,1
0,0,56740,tt1814723,en,Guns and Weed: The Road To Freedom,2011-03-22,0,0,6.0,1
0,0,213958,tt5150548,en,Captain Awesome,2011-01-01,0,8,6.0,1
0,0,371795,tt1986936,fr,Prochainement sur vos ?crans,2011-06-17,0,,6.0,1
0,0,459053,tt5159528,en,Salma,2011-05-25,0,5,6.0,1
0,0,453722,tt1956504,es,"Gonzalo Su?rez: Sam Peckinpah, director salvaje (TV)",2011-05-01,0,,6.0,1
0,500,459815,tt1980988,it,Il Marito Perfetto,2011-01-05,0,,6.0,1
0,0,182281,tt2124091,en,What The Cat Sees,2011-09-26,0,18,6.0,1
0,0,432530,tt2979108,en,Engineering Evil,2011-04-11,0,,6.0,1
0,0,344119,tt3099140,en,Wake Up,2011-03-10,0,3,6.0,1
0,0,453722,tt1956504,es,"Gonzalo Su?rez: Sam Peckinpah, director salvaje (TV)",2011-05-01,0,,6.0,1
0,450,343348,tt1986047,en,How Big Is Your Love?,2011-09-01,0,98,6.0,1
0,0,213958,tt5150548,en,Captain Awesome,2011-01-01,0,8,6.0,1
0,0,149756,tt1999292,en,The Story of Citizens United v. FEC,2011-03-01,0,0,5.5,1
0,0,217782,tt3013544,en,Sheherazade,2011-01-01,0,0,5.0,1
0,0,325909,tt1514435,en,The Encounter,2011-01-01,0,0,5.0,1
0,0,352030,tt2873580,en,Casting 3,2011-06-10,0,6,5.0,1
0,0,410034,tt2661568,en,Den tid vi har,2011-01-01,0,25,5.0,1
0,0,409625,tt3485452,es,Sonre?r,2011-01-01,0,0,5.0,1
0,0,409744,tt2147375,en,La guarida del topo,2011-01-01,0,95,5.0,1
0,0,298460,tt1883370,en,The Looking Glass,2011-01-01,0,0,5.0,1
0,0,322752,tt2314082,cn,Be a Woman,2011-01-01,0,84,5.0,1
0,0,262392,tt1869297,en,Bebe Zeva,2011-03-20,0,90,5.0,1
0,0,397211,tt1832386,en,Kengere,2011-05-12,0,22,5.0,1
0,0,460255,,en,Bronze,2011-01-01,0,51,5.0,1
0,0,467930,,en,Tadpole,2011-07-25,0,2,5.0,1
0,50000,467161,tt1663309,en,A Safe House,2011-03-05,0,104,5.0,1
0,0,410053,tt2064795,en,"Grotta profunda, les humeurs du gouffre",2011-01-01,0,29,5.0,1
0,0,414638,tt2121322,en,Mary Mae,2011-01-01,0,8,5.0,1
0,0,420365,tt2261909,en,Nuevo Mexico,2011-01-01,0,6,5.0,1
0,0,454327,,en,Bleu Piscine,2011-01-01,0,10,5.0,1
0,0,322241,tt1954977,en,The Sad Cafe,2011-01-01,0,0,5.0,1
0,0,195447,tt2023638,en,Os Monstros,2011-01-26,0,81,5.0,1
0,0,102866,tt2089720,en,Khyi rgan,2011-10-04,0,88,5.0,1
0,0,97401,tt1836832,sv,Kanske i morgon,2011-01-31,0,97,5.0,1
0,0,85466,tt1779086,en,Lord Byron,2011-05-06,0,95,4.5,1
0,0,209704,tt2009605,en,The Teacher's Lounge,2011-05-27,0,7,4.0,1
0,0,272710,tt1721691,en,"The Long, Slow Death of a Twenty-Something",2011-01-01,0,0,4.0,1
0,0,352029,tt2873576,en,Casting 2,2011-06-10,0,5,4.0,1
0,0,344117,tt1999997,fa,Yeke Varune,2011-05-20,0,10,4.0,1
0,0,386711,,ja,Timbre A to Z,2011-01-01,0,13,4.0,1
0,0,439591,tt5304654,ja,"Girls, Gangsters & Zombies",2011-01-01,0,76,4.0,1
0,0,69088,tt1907768,en,Tempo di Reazione,2011-03-16,0,96,3.0,1
0,0,253442,tt1294160,en,Exile,2011-01-01,0,82,3.0,1
0,0,273532,tt1939710,en,Married in Spandex,2011-01-01,0,0,3.0,1
0,0,344118,tt2788896,en,Not About Us,2011-06-10,0,4,3.0,1
0,0,302757,tt1888554,en,Milltown Pride,2011-04-08,0,0,3.0,1
0,0,346267,tt2027135,tr,Korkuluk,2011-06-26,0,11,3.0,1
0,0,387106,,en,CHIKARA Chikarasaurus Rex: King Of Sequel - Tag 1,2011-07-30,0,0,2.5,1
0,0,342779,tt1878963,en,Killer Stories,2011-10-04,0,106,2.0,1
0,0,274343,tt1954798,en,The Ghost of Saint Aubin,2011-09-01,0,0,1.0,1
0,0,273525,tt1710961,en,Deadly Karma,2011-01-01,0,0,1.0,1
0,0,357903,tt1860300,en,Paranormal Parody,2011-06-15,0,0,1.0,1
0,0,293401,tt1908551,en,Road Hell,2011-07-06,0,85,1.0,1
0,0,306164,tt1909800,en,K???k G?nahlar,2011-05-06,0,0,1.0,1
0,0,250554,tt1737768,en,Thanks,2011-01-07,0,90,0.5,1
0,0,272179,tt1329321,en,Captive Beauty,2011-01-01,0,0,0.0,1
0,0,322503,tt1910540,en,Elements,2011-01-01,0,0,6.0,1
0,0,333960,tt1909807,en,My Pure Joy,2011-09-16,0,100,2.0,1
0,0,128615,tt1684667,es,El efecto tequila,2011-06-17,0,111,0.0,0
0,0,239534,tt2114510,tr,Beni Unutma,2011-11-11,0,0,0.0,0
0,0,443431,tt1444329,en,Taj,2011-01-01,0,98,0.0,0
0,0,85389,tt1522189,pt,Natimorto,2011-04-29,0,92,0.0,0
